"Analysis","Analysis_levels","TimeofManipulation","Prediction","Outcome","Suboutcome","OutlierRemove","N","j","n","k","Hedgesg","CI","z","p","Q","tau2.studylevel","tau2.outcomelevel","I2","Q.pval"
"FocalAnalysis_Step2_Individual_technique","Self efficacy","Pre","All","Intrusion-related distress",NA,"yes","113","1","1","2","-0.133145104712025"," [-0.45, 0.19]","-0.814287140854277","0.415480474638576","0.0113614397905759","0","0.00000000000431394906337059","0.00000000806647169600337","0.915114208722901"
"FocalAnalysis_Step2_Individual_technique","Hydrocortisone","Delayed post","Decrease","Intrusion-related distress",NA,"no","65","1","1","2","-0.176162813814318"," [-0.52, 0.17]","-1.0019969004869","0.316345089832315","0.126840447266257","0","0.00000000000674458803996518","0.0000000109100421210439","0.721730731387885"
"FocalAnalysis_Step2_Individual_technique","Pre-neutral vs. Pre-negative trauma reminder","Delayed post","Decrease","Intrusion-related distress",NA,"no","173","1","1","1","-0.11258"," [-0.52, 0.30]","-0.53937524","0.589627962",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Pre-vs. Post-extinction using trauma reminder","Delayed post","Decrease","Intrusion-related distress",NA,"no","173","1","1","1","-0.17864"," [-0.58, 0.22]","-0.873438126","0.382424317",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Sleep-directed hypnosis","Delayed post","Decrease","Intrusion-related distress",NA,"no","181","1","1","2","-0.0691161861726187"," [-0.28, 0.14]","-0.657058595409857","0.511143240539073","0.0844577406235879","0","0.00000000000370963298037674","0.000000016762914504089","0.771344914955977"
"FocalAnalysis_Step2_Individual_technique","Trauma reminder + extinction vs. Extinction","Delayed post","Decrease","Intrusion-related distress",NA,"no","173","1","1","1","-0.02672"," [-0.45, 0.39]","-0.125074993","0.90046418",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Hydrocortisone","Delayed post","Decrease","Intrusion-related distress",NA,"yes","65","1","1","2","-0.176162813814318"," [-0.52, 0.17]","-1.0019969004869","0.316345089832315","0.126840447266257","0","0.00000000000674458803996518","0.0000000109100421210439","0.721730731387885"
"FocalAnalysis_Step2_Individual_technique","Pre-neutral vs. Pre-negative trauma reminder","Delayed post","Decrease","Intrusion-related distress",NA,"yes","173","1","1","1","-0.11258"," [-0.52, 0.30]","-0.53937524","0.589627962",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Pre-vs. Post-extinction using trauma reminder","Delayed post","Decrease","Intrusion-related distress",NA,"yes","173","1","1","1","-0.17864"," [-0.58, 0.22]","-0.873438126","0.382424317",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Sleep-directed hypnosis","Delayed post","Decrease","Intrusion-related distress",NA,"yes","181","1","1","2","-0.0691161861726187"," [-0.28, 0.14]","-0.657058595409857","0.511143240539073","0.0844577406235879","0","0.00000000000370963298037674","0.000000016762914504089","0.771344914955977"
"FocalAnalysis_Step2_Individual_technique","Trauma reminder + extinction vs. Extinction","Delayed post","Decrease","Intrusion-related distress",NA,"yes","173","1","1","1","-0.02672"," [-0.45, 0.39]","-0.125074993","0.90046418",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Deceptive placebo","Immediate + delayed post","Decrease","Intrusion-related distress",NA,"no","112","1","1","1","0.18885"," [-0.26, 0.64]","0.821342103","0.411451432",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Open-label placebo","Immediate + delayed post","Decrease","Intrusion-related distress",NA,"no","112","1","1","1","0.57921"," [0.11, 1.04]","2.439782049","0.014696125",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Deceptive placebo","Immediate + delayed post","Decrease","Intrusion-related distress",NA,"yes","112","1","1","1","0.18885"," [-0.26, 0.64]","0.821342103","0.411451432",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Open-label placebo","Immediate + delayed post","Decrease","Intrusion-related distress",NA,"yes","112","1","1","1","0.57921"," [0.11, 1.04]","2.439782049","0.014696125",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Bilateral eye movement","Immediate post","Decrease","Intrusion-related distress",NA,"no","66","1","1","1","0.70342"," [0.21, 1.20]","2.771648685","0.005577319",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Concrete processing","Immediate post","Decrease","Intrusion-related distress",NA,"no","83","1","1","2","-0.247872807399393"," [-0.62, 0.13]","-1.29288444807375","0.196051027088813","0.61191513601741","0","0.00000000000244059902719559","0.00000000331963959074343","0.434067637500021"
"FocalAnalysis_Step2_Individual_technique","Concrete processing vs. Film-related rumination","Immediate post","Decrease","Intrusion-related distress",NA,"no","83","1","1","2","0.0750470122334929"," [-0.30, 0.45]","0.396844032901465","0.69148247763406","0.137054179657462","0","0.00000000000618815122097939","0.0000000086517318705963","0.711227298518095"
"FocalAnalysis_Step2_Individual_technique","Exercise","Immediate post","Decrease","Intrusion-related distress",NA,"no","71","1","1","1","-0.07221"," [-0.64, 0.50]","-0.247395682","0.804602015",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Extinction","Immediate post","Decrease","Intrusion-related distress",NA,"no","84","1","1","1","0.17862"," [-0.28, 0.64]","0.755515891","0.449939501",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Hydrocortisone","Immediate post","Decrease","Intrusion-related distress",NA,"no","88","1","1","1","0.27399"," [-0.27, 0.82]","0.991115829","0.321629025",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Imagery re-experience + eye movement","Immediate post","Decrease","Intrusion-related distress",NA,"no","174","1","2","2","-0.189251658372255"," [-0.61, 0.23]","-0.888792590409253","0.374114558764077","0.00014003087100331","0.000000187310349661696","0.000000187310349661696","0.000413031038614804","0.990558482099003"
"FocalAnalysis_Step2_Individual_technique","Imagery re-experience + number counting","Immediate post","Decrease","Intrusion-related distress",NA,"no","174","1","2","2","-0.204496688401824"," [-0.63, 0.22]","-0.948783387239967","0.342730792824225","0.0592966803848209","0.00000000000107695229500627","0.00000000000107695229500627","0.00000000230241003737355","0.807611038683958"
"FocalAnalysis_Step2_Individual_technique","Imagery rescripting","Immediate post","Decrease","Intrusion-related distress",NA,"no","219","2","2","3","0.40422441223071"," [0.09, 0.72]","2.52818040807462","0.0114655419332066","0.53311265612633","0.00000000000242567636853911","0.000000000000584479014190344","0.00000000390945982083216","0.766012854490496"
"FocalAnalysis_Step2_Individual_technique","Memory test","Immediate post","Decrease","Intrusion-related distress",NA,"no","52","1","1","2","0.212488218503944"," [-0.08, 0.51]","1.40539234551187","0.159904641642589","0.0665524945319336","0","0.00000000000446825027092302","0.00000000977307583220984","0.796424116416576"
"FocalAnalysis_Step2_Individual_technique","Mindfulness vs. Muscle relaxation","Immediate post","Decrease","Intrusion-related distress",NA,"no","60","1","1","3","0.14372037884814"," [-0.17, 0.46]","0.892896693997705","0.371912497714253","2.03705679500388","0","0.00153918517097276","1.98029763295465","0.361125983234136"
"FocalAnalysis_Step2_Individual_technique","Number counting","Immediate post","Decrease","Intrusion-related distress",NA,"no","41","1","1","2","0.250056228477634"," [-0.51, 1.01]","0.644541276430403","0.519224500607049","1.50111413568704","0","0.100490924892906","33.3828140977083","0.220500013506917"
"FocalAnalysis_Step2_Individual_technique","Oxytocin","Immediate post","Decrease","Intrusion-related distress",NA,"no","202","1","1","1","-0.08503"," [-0.36, 0.19]","-0.604013875","0.545834417",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Past vs. Now verbal training","Immediate post","Decrease","Intrusion-related distress",NA,"no","96","1","1","1","-0.02213"," [-0.31, 0.26]","-0.153308858","0.878154716",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Positive vs. Negative cbm training","Immediate post","Decrease","Intrusion-related distress",NA,"no","341","3","3","4","-0.0868634369608965"," [-0.30, 0.13]","-0.800749103792628","0.423276909149497","1.40580764805497","0.000000000000317393905085546","0.0000000000060998843858477","0.0000000135999277425258","0.704173952612039"
"FocalAnalysis_Step2_Individual_technique","Propranolol","Immediate post","Decrease","Intrusion-related distress",NA,"no","88","1","1","1","0.77255"," [0.21, 1.34]","2.679637856","0.007370185",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Prosocial behavior","Immediate post","Decrease","Intrusion-related distress",NA,"no","180","1","2","2","0.352672026143793"," [0.06, 0.65]","2.34762977890406","0.018893290025405","0.00964052287581696","0.00000000000252523663691135","0.00000000000252523663691133","0.0000000111897048260941","0.921784468600976"
"FocalAnalysis_Step2_Individual_technique","Self efficacy","Immediate post","Decrease","Intrusion-related distress",NA,"no","74","1","1","1","0.13264"," [-0.43, 0.69]","0.463640304","0.642905473",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Sleep","Immediate post","Decrease","Intrusion-related distress",NA,"no","275","4","4","4","0.239731980972663"," [0.00, 0.48]","1.96819905602315","0.0490451388513298","1.94599397443471","0.00000000000297387965909712","0.00000000000297387965909712","0.00000000985763038358422","0.583691172009465"
"FocalAnalysis_Step2_Individual_technique","Tetris","Immediate post","Decrease","Intrusion-related distress",NA,"no","71","1","1","1","-0.22435"," [-0.80, 0.35]","-0.766459717","0.443402812",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Trauma re-exposure + verbal update","Immediate post","Decrease","Intrusion-related distress",NA,"no","115","1","1","1","0.15152"," [-0.30, 0.61]","0.650758081","0.515202664",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Trauma reminder + d-corsi vs. Trauma reminder","Immediate post","Decrease","Intrusion-related distress",NA,"no","107","1","1","1","0.13008"," [-0.35, 0.61]","0.535755328","0.59212766",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Trauma reminder + tetris vs. Trauma reminder","Immediate post","Decrease","Intrusion-related distress",NA,"no","167","2","2","2","0.272278088566183"," [-0.08, 0.62]","1.51784997161705","0.129052224223021","0.959450039482852","0.00000000000224541938591967","0.00000000000224541938591967","0.00000000695337736552925","0.327325478845811"
"FocalAnalysis_Step2_Individual_technique","Ve egocentric recognition memory task","Immediate post","Decrease","Intrusion-related distress",NA,"no","45","1","1","1","0.3428"," [-0.38, 1.06]","0.931970639","0.351351699",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Visual stimulation","Immediate post","Decrease","Intrusion-related distress",NA,"no","120","1","1","1","-0.30383"," [-0.74, 0.14]","-1.350975052","0.176703424",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Visual stimulation imagery","Immediate post","Decrease","Intrusion-related distress",NA,"no","114","1","1","1","-0.23419"," [-0.69, 0.22]","-1.016986885","0.309159669",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Writing-based rescripting","Immediate post","Decrease","Intrusion-related distress",NA,"no","119","1","1","1","0.54555"," [0.04, 1.05]","2.108947737","0.034949093",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Concrete processing","Immediate post","Decrease","Intrusion-related distress",NA,"yes","83","1","1","2","-0.247872807399393"," [-0.62, 0.13]","-1.29288444807375","0.196051027088813","0.61191513601741","0","0.00000000000244059902719559","0.00000000331963959074343","0.434067637500021"
"FocalAnalysis_Step2_Individual_technique","Concrete processing vs. Film-related rumination","Immediate post","Decrease","Intrusion-related distress",NA,"yes","83","1","1","2","0.0750470122334929"," [-0.30, 0.45]","0.396844032901465","0.69148247763406","0.137054179657462","0","0.00000000000618815122097939","0.0000000086517318705963","0.711227298518095"
"FocalAnalysis_Step2_Individual_technique","Exercise","Immediate post","Decrease","Intrusion-related distress",NA,"yes","71","1","1","1","-0.07221"," [-0.64, 0.50]","-0.247395682","0.804602015",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Extinction","Immediate post","Decrease","Intrusion-related distress",NA,"yes","84","1","1","1","0.17862"," [-0.28, 0.64]","0.755515891","0.449939501",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Hydrocortisone","Immediate post","Decrease","Intrusion-related distress",NA,"yes","88","1","1","1","0.27399"," [-0.27, 0.82]","0.991115829","0.321629025",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Imagery re-experience + eye movement","Immediate post","Decrease","Intrusion-related distress",NA,"yes","174","1","2","2","-0.189251658372255"," [-0.61, 0.23]","-0.888792590409253","0.374114558764077","0.00014003087100331","0.000000187310349661696","0.000000187310349661696","0.000413031038614804","0.990558482099003"
"FocalAnalysis_Step2_Individual_technique","Imagery re-experience + number counting","Immediate post","Decrease","Intrusion-related distress",NA,"yes","174","1","2","2","-0.204496688401824"," [-0.63, 0.22]","-0.948783387239967","0.342730792824225","0.0592966803848209","0.00000000000107695229500627","0.00000000000107695229500627","0.00000000230241003737355","0.807611038683958"
"FocalAnalysis_Step2_Individual_technique","Imagery rescripting","Immediate post","Decrease","Intrusion-related distress",NA,"yes","219","2","2","3","0.40422441223071"," [0.09, 0.72]","2.52818040807462","0.0114655419332066","0.53311265612633","0.00000000000242567636853911","0.000000000000584479014190344","0.00000000390945982083216","0.766012854490496"
"FocalAnalysis_Step2_Individual_technique","Memory test","Immediate post","Decrease","Intrusion-related distress",NA,"yes","52","1","1","2","0.212488218503944"," [-0.08, 0.51]","1.40539234551187","0.159904641642589","0.0665524945319336","0","0.00000000000446825027092302","0.00000000977307583220984","0.796424116416576"
"FocalAnalysis_Step2_Individual_technique","Mindfulness vs. Muscle relaxation","Immediate post","Decrease","Intrusion-related distress",NA,"yes","60","1","1","3","0.14372037884814"," [-0.17, 0.46]","0.892896693997705","0.371912497714253","2.03705679500388","0","0.00153918517097276","1.98029763295465","0.361125983234136"
"FocalAnalysis_Step2_Individual_technique","Number counting","Immediate post","Decrease","Intrusion-related distress",NA,"yes","41","1","1","2","0.250056228477634"," [-0.51, 1.01]","0.644541276430403","0.519224500607049","1.50111413568704","0","0.100490924892906","33.3828140977083","0.220500013506917"
"FocalAnalysis_Step2_Individual_technique","Oxytocin","Immediate post","Decrease","Intrusion-related distress",NA,"yes","202","1","1","1","-0.08503"," [-0.36, 0.19]","-0.604013875","0.545834417",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Past vs. Now verbal training","Immediate post","Decrease","Intrusion-related distress",NA,"yes","96","1","1","1","-0.02213"," [-0.31, 0.26]","-0.153308858","0.878154716",NA,NA,NA,NA,NA
"FocalAnalysis_Step2_Individual_technique","Positive vs. Negative cbm training","Immediate post","Decrease","Intrusion-related distress",NA,"yes","341","3","3","4","-0.0868634369608965"," [-0.30, 0.13]","-0.800749103792628","0.423276909149497","1.40580764805497","0.000000000000317393905085546","0.0000000000060998843858477","0.0000000135999277425258","0.704173952612039"
"FocalAnalysis_Step2_Individual_technique","Prosocial behavior","Immediate post","Decrease","Intrusion-related distress",NA,"yes","180","1","2","2","0.352672026143793"," [0.06, 0.65]","2.34762977890406","0.018893290025405","0.00964052287581696","0.00000000000252523663691135","0.00000000000252523663691133","0.0000000111897048260941","0.921784468600976"
